Time and Date,Electricity:Facility ,Heating:Electricity ,Cooling:Electricity ,InteriorLights:Electricity ,ExteriorLights:Electricity ,InteriorEquipment:Electricity ,Fans:Electricity ,Pumps:Electricity ,Gas:Facility ,Heating:Gas ,WaterSystems:Gas 
 06/01  13:00:00,85457944.76,0,26211415.57,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671316.498,0,1671316.498
 06/01  14:00:00,86461648.26,0,27215119.07,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671159.213,0,1671159.213
 06/01  15:00:00,88203742.81,0,28957213.61,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671207.273,0,1671207.273
 06/01  16:00:00,89287147.02,0,30040617.83,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671166.703,0,1671166.703
 06/01  17:00:00,59904949.6,0,22917076.08,17923223.07,0,9900096.523,9164553.918,1.45E-05,1671071.56,0,1671071.56
 06/01  18:00:00,46788576.39,0,18950011.41,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671163.972,0,1671163.972
 06/01  19:00:00,43632538.43,0,15793973.45,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671148.559,0,1671148.559
 06/01  20:00:00,43655566.19,0,12763245.82,7169289.229,6638400,7920077.219,9164553.918,1.45E-05,72000,0,72000
 06/01  21:00:00,44944205.48,0,10732685.12,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,1671106.543,0,1671106.543
 06/01  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,1671072.568,0,1671072.568
 06/01  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/01  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671028.596,0,1671028.596
 06/02  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1670984.287,0,1670984.287
 06/02  02:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/02  03:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671068.392,0,1671068.392
 06/02  04:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671024.096,0,1671024.096
 06/02  05:00:00,18143121.83,0,0,3584644.615,6638400,7920077.219,0,1.45E-05,72000,0,72000
 06/02  06:00:00,24508087.95,0,3838812.203,3584644.615,0,7920077.219,9164553.918,1.45E-05,1671031.637,0,1671031.637
 06/02  07:00:00,30620001.49,0,2781436.512,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671039.211,0,1671039.211
 06/02  08:00:00,69264657.82,0,10018128.63,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671257.942,0,1671257.942
 06/02  09:00:00,72447453.47,0,13200924.28,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671110.67,0,1671110.67
 06/02  10:00:00,73678784.55,0,14432255.36,32261801.53,0,17820173.74,9164553.918,1.45E-05,72000,0,72000
 06/02  11:00:00,74360170.94,0,15113641.75,32261801.53,0,17820173.74,9164553.918,1.45E-05,3270442.999,0,3270442.999
 06/02  12:00:00,71687449.66,0,14420939.78,32261801.53,0,15840154.44,9164553.918,1.45E-05,1671348.048,0,1671348.048
 06/02  13:00:00,76000877.15,0,16754347.96,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671242.82,0,1671242.82
 06/02  14:00:00,78734865.67,0,19488336.48,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671121.499,0,1671121.499
 06/02  15:00:00,81735205.09,0,22488675.9,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671195.296,0,1671195.296
 06/02  16:00:00,80657101.9,0,21410572.71,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671244.535,0,1671244.535
 06/02  17:00:00,52382185.28,0,15394311.76,17923223.07,0,9900096.523,9164553.918,1.45E-05,72000,0,72000
 06/02  18:00:00,40755467.1,0,12916902.12,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671153.22,0,1671153.22
 06/02  19:00:00,37655516.36,0,9816951.375,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671015.05,0,1671015.05
 06/02  20:00:00,38171393.05,0,7279072.683,7169289.229,6638400,7920077.219,9164553.918,1.45E-05,1671167.772,0,1671167.772
 06/02  21:00:00,40394353.99,0,6182833.627,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,72000,0,72000
 06/02  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,1671087.709,0,1671087.709
 06/02  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1670969.598,0,1670969.598
 06/02  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/03  01:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671058.663,0,1671058.663
 06/03  02:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671078.735,0,1671078.735
 06/03  03:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 06/03  04:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671092.575,0,1671092.575
 06/03  05:00:00,14370780.22,0,0,1792322.307,6638400,5940057.914,0,1.45E-05,1671091.625,0,1671091.625
 06/03  06:00:00,22187031.66,0,1517755.907,3584644.615,0,7920077.219,9164553.918,1.45E-05,225027.5996,153027.5996,72000
 06/03  07:00:00,20990564.61,0,321288.8572,3584644.615,0,7920077.219,9164553.918,1.45E-05,2382726.433,711613.4797,1671112.953
 06/03  08:00:00,31483361.63,0,1664777.348,10753933.84,0,9900096.523,9164553.918,1.45E-05,1671080.988,0,1671080.988
 06/03  09:00:00,33694151.08,0,3875566.796,10753933.84,0,9900096.523,9164553.918,1.45E-05,72000,0,72000
 06/03  10:00:00,36824236.94,0,7005652.655,10753933.84,0,9900096.523,9164553.918,1.45E-05,1671152.466,0,1671152.466
 06/03  11:00:00,39177182.97,0,9358598.69,10753933.84,0,9900096.523,9164553.918,1.45E-05,1671056.429,0,1671056.429
 06/03  12:00:00,29673888.04,0,8202299.638,5376966.922,0,6930067.566,9164553.918,1.45E-05,1671128.19,0,1671128.19
 06/03  13:00:00,30597015.35,0,9125426.94,5376966.922,0,6930067.566,9164553.918,1.45E-05,1671169.045,0,1671169.045
 06/03  14:00:00,29272583.45,0,7800995.041,5376966.922,0,6930067.566,9164553.918,1.45E-05,72000,0,72000
 06/03  15:00:00,28579914.23,0,7108325.828,5376966.922,0,6930067.566,9164553.918,1.45E-05,1671121.863,0,1671121.863
 06/03  16:00:00,27706621,0,6235032.599,5376966.922,0,6930067.566,9164553.918,1.45E-05,1671079.559,0,1671079.559
 06/03  17:00:00,22788410.13,0,5891475.991,1792322.307,0,5940057.914,9164553.918,1.45E-05,72000,0,72000
 06/03  18:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671080.732,0,1671080.732
 06/03  19:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671063.586,0,1671063.586
 06/03  20:00:00,14370780.22,0,0,1792322.307,6638400,5940057.914,0,1.45E-05,72000,0,72000
 06/03  21:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671059.073,0,1671059.073
 06/03  22:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671043.643,0,1671043.643
 06/03  23:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 06/03  24:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1670998.887,0,1670998.887
 06/04  01:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671075.261,0,1671075.261
 06/04  02:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 06/04  03:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671007.847,0,1671007.847
 06/04  04:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671072.039,0,1671072.039
 06/04  05:00:00,14370780.22,0,0,1792322.307,6638400,5940057.914,0,1.45E-05,72000,0,72000
 06/04  06:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671044.293,0,1671044.293
 06/04  07:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1670982.138,0,1670982.138
 06/04  08:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,72000,0,72000
 06/04  09:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671051.676,0,1671051.676
 06/04  10:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,72000,0,72000
 06/04  11:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1670990.651,0,1670990.651
 06/04  12:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671096.523,0,1671096.523
 06/04  13:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,72000,0,72000
 06/04  14:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1670977.551,0,1670977.551
 06/04  15:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671049.599,0,1671049.599
 06/04  16:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,72000,0,72000
 06/04  17:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1670987.66,0,1670987.66
 06/04  18:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,1671051.976,0,1671051.976
 06/04  19:00:00,7732380.221,0,0,1792322.307,0,5940057.914,0,1.45E-05,72000,0,72000
 06/04  20:00:00,14370780.22,0,0,1792322.307,6638400,5940057.914,0,1.45E-05,1670990.043,0,1670990.043
 06/04  21:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 06/04  22:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671094.119,0,1671094.119
 06/04  23:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,1671026.63,0,1671026.63
 06/04  24:00:00,17689980.22,0,0,1792322.307,9957600,5940057.914,0,1.45E-05,72000,0,72000
 06/05  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1670967.559,0,1670967.559
 06/05  02:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671057.501,0,1671057.501
 06/05  03:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/05  04:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671007.03,0,1671007.03
 06/05  05:00:00,18143121.83,0,0,3584644.615,6638400,7920077.219,0,1.45E-05,1670998.831,0,1670998.831
 06/05  06:00:00,20756439.31,0,87163.55801,3584644.615,0,7920077.219,9164553.918,1.45E-05,4093082.847,4021082.847,72000
 06/05  07:00:00,27838564.98,0,0,10753933.84,0,7920077.219,9164553.918,1.45E-05,10103865.04,8432717.047,1671147.997
 06/05  08:00:00,59562137.08,0,315607.8887,32261801.53,0,17820173.74,9164553.918,1.45E-05,1734419.63,63552.23295,1670867.397
 06/05  09:00:00,59904800.59,0,658271.4026,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671218.367,0,1671218.367
 06/05  10:00:00,61346311.07,0,2099781.874,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671165.098,0,1671165.098
 06/05  11:00:00,64711511.3,0,5464982.109,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671202.372,0,1671202.372
 06/05  12:00:00,64009518.46,0,6743008.576,32261801.53,0,15840154.44,9164553.918,1.45E-05,1671356.538,0,1671356.538
 06/05  13:00:00,68719661.79,0,9473132.602,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671257.08,0,1671257.08
 06/05  14:00:00,69989619.94,0,10743090.75,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671210.163,0,1671210.163
 06/05  15:00:00,71523376.11,0,12276846.92,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671093.287,0,1671093.287
 06/05  16:00:00,73015570.27,0,13769041.08,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671281.045,0,1671281.045
 06/05  17:00:00,47064198.03,0,10076324.52,17923223.07,0,9900096.523,9164553.918,1.45E-05,1671097.976,0,1671097.976
 06/05  18:00:00,35511541.96,0,7672976.981,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671170.987,0,1671170.987
 06/05  19:00:00,33715551.42,0,5876986.441,10753933.84,0,7920077.219,9164553.918,1.45E-05,72000,0,72000
 06/05  20:00:00,35022746.94,0,4130426.571,7169289.229,6638400,7920077.219,9164553.918,1.45E-05,1671142.042,0,1671142.042
 06/05  21:00:00,36728187.16,0,2516666.792,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,1671053.781,0,1671053.781
 06/05  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/05  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671010.337,0,1671010.337
 06/05  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671093.092,0,1671093.092
 06/06  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/06  02:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671047.484,0,1671047.484
 06/06  03:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671001.763,0,1671001.763
 06/06  04:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/06  05:00:00,18143121.83,0,0,3584644.615,6638400,7920077.219,0,1.45E-05,1671110.206,0,1671110.206
 06/06  06:00:00,21056497.03,0,387221.2771,3584644.615,0,7920077.219,9164553.918,1.45E-05,1671100.838,0,1671100.838
 06/06  07:00:00,27838564.98,0,0,10753933.84,0,7920077.219,9164553.918,1.45E-05,1423138.827,1351138.827,72000
 06/06  08:00:00,60731803.08,0,1485273.889,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671206.992,0,1671206.992
 06/06  09:00:00,61969586.98,0,2723057.784,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671206.754,0,1671206.754
 06/06  10:00:00,63526296.71,0,4279767.519,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671152.23,0,1671152.23
 06/06  11:00:00,64596141.99,0,5349612.803,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671153.519,0,1671153.519
 06/06  12:00:00,62685402.65,0,5418892.767,32261801.53,0,15840154.44,9164553.918,1.45E-05,1671264.562,0,1671264.562
 06/06  13:00:00,67130674.25,0,7884145.056,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671183.284,0,1671183.284
 06/06  14:00:00,67910699.02,0,8664169.827,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671243.583,0,1671243.583
 06/06  15:00:00,67240200.99,0,7993671.798,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671096.048,0,1671096.048
 06/06  16:00:00,66551122.42,0,7304593.233,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671232.839,0,1671232.839
 06/06  17:00:00,40461084.01,0,3473210.491,17923223.07,0,9900096.523,9164553.918,1.45E-05,1671128.758,0,1671128.758
 06/06  18:00:00,29456554.75,0,1617989.77,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671051.847,0,1671051.847
 06/06  19:00:00,29116236.28,0,1277671.298,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671043.884,0,1671043.884
 06/06  20:00:00,31825756.71,0,933436.3488,7169289.229,6638400,7920077.219,9164553.918,1.45E-05,72000,0,72000
 06/06  21:00:00,34954701.62,0,743181.2589,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,1671024.79,0,1671024.79
 06/06  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,1670982.291,0,1670982.291
 06/06  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/06  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671064.814,0,1671064.814
 06/07  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671018.894,0,1671018.894
 06/07  02:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/07  03:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1670972.766,0,1670972.766
 06/07  04:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671055.044,0,1671055.044
 06/07  05:00:00,18143121.83,0,0,3584644.615,6638400,7920077.219,0,1.45E-05,72000,0,72000
 06/07  06:00:00,21488831.2,0,819555.4469,3584644.615,0,7920077.219,9164553.918,1.45E-05,1671059.969,0,1671059.969
 06/07  07:00:00,27838564.98,0,0,10753933.84,0,7920077.219,9164553.918,1.45E-05,2923388.579,1252325.656,1671062.923
 06/07  08:00:00,62556764.97,0,3310235.781,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671170.844,0,1671170.844
 06/07  09:00:00,64847548.78,0,5601019.586,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671115.699,0,1671115.699
 06/07  10:00:00,66086993.16,0,6840463.967,32261801.53,0,17820173.74,9164553.918,1.45E-05,72000,0,72000
 06/07  11:00:00,67188479.92,0,7941950.73,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671290.612,0,1671290.612
 06/07  12:00:00,64590388.15,0,7323878.259,32261801.53,0,15840154.44,9164553.918,1.45E-05,3270694.422,0,3270694.422
 06/07  13:00:00,68198013.39,0,8951484.198,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671201.618,0,1671201.618
 06/07  14:00:00,68889000.76,0,9642471.563,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671262.254,0,1671262.254
 06/07  15:00:00,70016161.35,0,10769632.16,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671137.872,0,1671137.872
 06/07  16:00:00,71149447.88,0,11902918.68,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671175.469,0,1671175.469
 06/07  17:00:00,44693641.74,0,7705768.227,17923223.07,0,9900096.523,9164553.918,1.45E-05,72000,0,72000
 06/07  18:00:00,33557266.76,0,5718701.776,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671079.779,0,1671079.779
 06/07  19:00:00,32117849.7,0,4279284.715,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671085.396,0,1671085.396
 06/07  20:00:00,33686718.79,0,2794398.42,7169289.229,6638400,7920077.219,9164553.918,1.45E-05,1671084.578,0,1671084.578
 06/07  21:00:00,36318587.87,0,2107067.505,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,72000,0,72000
 06/07  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,1671059.684,0,1671059.684
 06/07  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671012.474,0,1671012.474
 06/07  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/08  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1670966.206,0,1670966.206
 06/08  02:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671048.154,0,1671048.154
 06/08  03:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/08  04:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671001.767,0,1671001.767
 06/08  05:00:00,18143121.83,0,0,3584644.615,6638400,7920077.219,0,1.45E-05,1670997.699,0,1670997.699
 06/08  06:00:00,21692543.58,0,1023267.829,3584644.615,0,7920077.219,9164553.918,1.45E-05,72000,0,72000
 06/08  07:00:00,27891595.52,0,53030.54106,10753933.84,0,7920077.219,9164553.918,1.45E-05,2918963.595,1247879.598,1671083.997
 06/08  08:00:00,62622201.58,0,3375672.393,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671129.385,0,1671129.385
 06/08  09:00:00,65951516.04,0,6704986.848,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671262.819,0,1671262.819
 06/08  10:00:00,67596235.22,0,8349706.029,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671205.477,0,1671205.477
 06/08  11:00:00,68035989.84,0,8789460.648,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671252.173,0,1671252.173
 06/08  12:00:00,65369861.73,0,8103351.843,32261801.53,0,15840154.44,9164553.918,1.45E-05,1671181.082,0,1671181.082
 06/08  13:00:00,69269956.17,0,10023426.98,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671306.244,0,1671306.244
 06/08  14:00:00,72074767.96,0,12828238.77,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671213.441,0,1671213.441
 06/08  15:00:00,74702831.13,0,15456301.94,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671091.054,0,1671091.054
 06/08  16:00:00,76384680.74,0,17138151.55,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671293.425,0,1671293.425
 06/08  17:00:00,50193396.49,0,13205522.97,17923223.07,0,9900096.523,9164553.918,1.45E-05,1671071.628,0,1671071.628
 06/08  18:00:00,37879295.14,0,10040730.16,10753933.84,0,7920077.219,9164553.918,1.45E-05,72000,0,72000
 06/08  19:00:00,35546657.51,0,7708092.534,10753933.84,0,7920077.219,9164553.918,1.45E-05,1671113.554,0,1671113.554
 06/08  20:00:00,36545367.47,0,5653047.108,7169289.229,6638400,7920077.219,9164553.918,1.45E-05,1671093.565,0,1671093.565
 06/08  21:00:00,38239300.31,0,4027779.947,7169289.229,9957600,7920077.219,9164553.918,1.45E-05,1670986.279,0,1670986.279
 06/08  22:00:00,21462321.83,0,0,3584644.615,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/08  23:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671065.024,0,1671065.024
 06/08  24:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671018.686,0,1671018.686
 06/09  01:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/09  02:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1670971.86,0,1670971.86
 06/09  03:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,72000,0,72000
 06/09  04:00:00,19669999.53,0,0,1792322.307,9957600,7920077.219,0,1.45E-05,1671053.375,0,1671053.375
 06/09  05:00:00,18143121.83,0,0,3584644.615,6638400,7920077.219,0,1.45E-05,1671037.872,0,1671037.872
 06/09  06:00:00,21317475.3,0,648199.5478,3584644.615,0,7920077.219,9164553.918,1.45E-05,229028.0751,157028.0751,72000
 06/09  07:00:00,27838564.98,0,0,10753933.84,0,7920077.219,9164553.918,1.45E-05,3387640.047,1716578.906,1671061.141
 06/09  08:00:00,61940212.54,0,2693683.344,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671253.334,0,1671253.334
 06/09  09:00:00,64640535.23,0,5394006.034,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671178.446,0,1671178.446
 06/09  10:00:00,67556057.95,0,8309528.753,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671119.898,0,1671119.898
 06/09  11:00:00,70480981.94,0,11234452.75,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671132.505,0,1671132.505
 06/09  12:00:00,68778597.9,0,11512088.01,32261801.53,0,15840154.44,9164553.918,1.45E-05,1671256.271,0,1671256.271
 06/09  13:00:00,73117992.48,0,13871463.28,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671384.973,0,1671384.973
 06/09  14:00:00,75614783.18,0,16368253.99,32261801.53,0,17820173.74,9164553.918,1.45E-05,1671146.079,0,1671146.079
